-22,62,11
-22,62,11
-23,61,11
-23,61,11
-23,61,11
-23,61,11
-23,61,11
-23,61,11
-23,61,11
-23,61,10
-24,61,10
-24,61,10
-23,61,11
-23,61,11
-23,61,11
-23,61,11
-24,61,11
-23,62,11
-23,61,11
-23,60,11
-23,61,11
-23,61,11
-23,61,10
-24,61,10
-23,61,11
-23,61,11
-24,60,11
-24,60,11
-23,62,11
-23,62,11
-24,62,11
-23,62,10
-23,62,10
-22,61,10
-22,61,10
-23,61,10
-22,61,10
-22,61,10
-23,61,10
-23,61,10
-23,62,11
-22,63,12
-21,63,12
-22,61,12
-24,60,11
-24,60,12
-23,59,11
-23,61,12
-25,62,11
-25,62,11
-23,63,11
-23,63,11
-24,59,9
-24,59,9
-24,61,9
-23,62,9
-22,61,9
-21,63,8
-21,62,9
-22,57,7
-22,57,7
-22,62,8
-22,62,11
-22,62,11
-21,63,12
-21,63,13
-23,63,13
-22,62,13
-21,61,13
-22,62,12
-23,62,11
-22,62,11
-22,62,11
-22,61,10
-23,62,10
-23,62,9
-22,62,9
-22,61,9
-23,61,9
-22,61,9
-22,61,9
-22,61,10
-22,62,10
-22,61,11
-21,62,11
-21,61,11
-22,60,11
-22,61,11
-22,61,11
-22,61,11
-21,61,11
-22,62,11
-22,62,10
-22,61,10
-22,62,10
-23,62,10
-23,61,10
-22,61,10
-23,63,10
-23,62,10
-22,61,11
-22,61,10
-22,62,10
-22,61,10
-23,61,10
-22,62,11
-22,62,11
-23,61,11
-22,61,11
-22,61,11
-22,62,10
-22,62,10
-23,62,11
-23,61,10
-22,61,10
-22,61,11
-22,61,10
-22,61,11
-22,62,11
-22,62,11
-22,61,11
-22,61,11
-22,61,10
-22,62,11
-23,62,10
-23,62,11
-21,61,11
-22,61,11
-23,61,11
-23,61,11
-23,62,11
-22,62,11
-22,61,11
-22,61,11
-22,61,10
-22,62,11
-22,61,11
-22,61,11
-22,61,11
-23,61,11
-22,62,11
-23,61,11
-24,62,11
-22,61,12
-22,61,12
-23,62,11
-23,63,11
-22,61,11
-23,61,10
-23,61,11
-23,61,11
-22,61,10
-23,62,10
-23,61,10
-22,61,11
-22,61,10
-22,61,11
-22,61,10
-23,62,11
-22,62,11
-22,61,11
-23,61,10
-22,61,11
-22,62,11
-22,62,11
-22,62,11
-23,61,11
-22,61,11
-22,61,11
-23,62,11
-23,62,11
-22,61,11
-22,61,11
-22,61,11
-23,61,11
-23,61,10
-23,62,11
-23,61,11
-23,61,11
-23,61,11
-23,61,11
-23,61,11
-23,62,11
-23,62,11
-23,62,11
-22,61,11
-21,61,11
-22,61,10
-22,60,10
-22,60,10
-21,61,10
-21,62,10
-22,62,9
-23,62,9
-23,62,9
-23,62,10
-22,62,11
-22,61,12
-23,60,11
-23,62,12
-23,62,11
-23,62,11
-23,62,11
-23,62,11
-23,61,10
-23,61,10
-23,61,10
-24,61,10
-23,61,10
-23,61,10
-23,62,10
-23,62,10
-23,61,11
-22,61,11
-22,62,11
-22,62,11
-22,62,11
-23,61,11
-23,61,11
-22,61,11
-22,62,11
-24,61,10
-23,61,10
-23,62,10
-24,61,10
-23,61,10
-23,62,11
-24,62,11
-23,61,12
-23,61,12
-22,61,13
-22,62,12
-23,61,12
-23,61,12
-23,62,11
-22,61,10
-23,61,11
-23,61,11
-22,61,11
-22,61,10
-23,61,10
-23,61,10
-22,60,11
-22,61,11
-22,61,12
-22,61,12
-23,60,12
-22,61,12
-23,61,12
-23,61,12
-23,61,12
-23,61,12
-23,61,12
-23,61,12
-23,61,12
-23,61,11
-23,61,12
-23,61,11
-23,61,11
-23,61,12
-23,61,11
-22,61,12
-23,61,12
-23,61,12
-23,61,12
-23,61,12
-23,62,12
-23,61,12
-23,61,11
-23,61,11
-22,61,12
-23,61,11
-23,62,11
-22,61,11
-23,61,11
-23,61,11
-23,61,12
-23,61,12
-23,61,11
-23,61,12
-23,61,11
-23,61,11
-23,61,11
-23,61,12
-22,61,11
-23,61,11
-22,61,11
-22,61,11
-23,61,12
-23,61,11
-22,61,12
-23,61,11
-23,61,11
-23,61,11
-23,61,11
-23,62,11
-22,61,11
-23,61,11
-23,61,12
-23,61,11
-22,62,11
-22,62,11
-23,61,11
-23,61,11
-22,61,11
-22,62,12
-23,61,11
-22,62,12
-22,61,11
-22,61,11
-22,61,11
-23,61,11
-22,62,11
-22,61,11
-23,61,11
-22,61,11
-23,62,12
-22,61,11
-22,61,11
-23,62,11
-23,62,11
-22,61,11
-21,61,12
-22,61,12
-21,61,12
-21,61,12
-22,62,12
-22,62,12
-22,61,11
-23,62,11
-23,61,11
-23,61,11
-23,61,11
-22,61,11
-22,61,11
-22,61,11
-22,62,11
-22,62,11
-21,61,12
-22,61,12
-22,61,12
-21,61,12
-22,62,12
-22,61,11
-22,61,11
-23,61,11
-22,61,11
-22,61,11
-23,61,11
-22,61,11
-22,61,12
-22,61,12
-22,62,12
-22,62,12
-22,61,12
-22,61,12
-22,61,12
-22,61,12
-22,62,12
-22,61,12
-22,61,11
-22,61,12
-23,61,11
-22,62,11
-22,61,11
-22,61,11
-22,61,11
-22,62,12
-22,61,12
-21,62,12
-22,62,12
-22,61,12
-22,61,12
-22,61,12
-22,61,12
-22,61,12
-22,61,12
-23,61,11
-23,61,12
-23,61,12
-23,61,11
-23,61,12
-23,62,12
-23,61,12
-22,61,12
-23,61,12
-22,61,12
-22,62,12
-23,61,12
-22,61,12
-22,61,12
-22,61,12
-22,61,12
-23,62,11
-23,61,11
-23,60,11
-23,61,12
-23,61,12
-23,61,11
-23,61,11
-22,61,11
-22,61,12
-23,61,11
-22,61,12
-22,61,12
-23,61,12
-22,61,12
-22,61,12
-23,61,12
-23,60,12
-22,61,12
-22,61,12
-23,61,11
-23,61,11
-22,61,11
-23,61,12
-22,61,12
-22,61,12
-22,61,12
-23,61,13
-23,62,13
-23,62,14
-22,62,14
-23,61,13
-22,61,13
-22,61,13
-22,61,13
-22,60,13
-22,61,12
-22,61,12
-22,60,12
-22,61,12
-22,61,12
-22,60,12
-22,61,12
-22,62,13
-22,61,13
-21,61,13
-22,61,13
-22,61,13
-22,61,13
-22,61,13
-21,61,13
-22,61,13
-23,61,13
-22,61,13
-22,61,13
-23,61,13
-23,60,13
-23,60,13
-23,62,13
-23,62,13
-23,60,13
-23,60,13
-23,61,13
-22,61,13
-22,61,14
-22,61,13
-23,61,13
-21,61,13
-23,61,12
-23,61,13
-21,62,13
-21,61,13
-22,61,12
-22,61,13
-21,60,13
-22,61,13
-22,62,13
-22,62,13
-22,62,13
-21,61,13
-21,61,13
-22,61,13
-22,61,13
-22,61,12
-22,61,13
-22,61,13
-23,61,13
-23,61,13
-23,61,13
-23,60,13
-23,61,13
-23,61,13
-23,61,13
-22,61,14
-22,60,14
-22,61,13
-22,61,13
-22,62,13
-22,61,12
-21,61,12
-22,61,12
-22,61,13
-21,61,13
-21,61,13
-21,61,13
-21,61,13
-21,61,13
-21,61,13
-22,61,13
-22,61,13
-22,61,13
-22,62,13
-22,61,12
-22,60,12
-21,61,12
-22,61,13
-23,61,12
-22,61,13
-22,61,12
-22,61,13
-21,61,13
-22,61,13
-22,61,13
-21,61,13
-22,61,13
-22,61,12
-21,61,12
-22,61,12
-22,61,12
-21,61,12
-21,61,12
-22,61,12
-21,61,12
-21,61,12
-21,61,12
-21,61,13
-22,61,13
-22,62,13
-22,61,13
-22,62,13
-22,61,12
-21,61,12
-22,62,12
-21,61,12
-21,61,12
-21,61,12
-21,61,12
-21,61,12
-21,62,12
-22,61,12
-21,61,12
-22,62,12
-22,62,12
-21,61,13
-21,61,13
-22,62,12
-22,61,12
-21,61,12
-22,62,12
-22,62,12
-21,61,12
-21,61,12
-22,61,12
-22,61,12
-22,61,12
-22,61,12
-22,62,13
-21,61,13
-22,61,12
-21,62,13
-21,61,13
-21,62,12
-21,62,12
-21,62,12
-22,61,12
-21,61,12
-21,61,12
-22,61,12
-21,61,12
-21,61,13
-22,61,12
-22,61,12
-22,61,13
-22,61,13
-22,61,13
-21,62,13
-22,61,12
-21,61,12
-21,62,13
-22,61,12
-21,61,12
-21,62,12
-21,62,12
-21,61,12
-21,61,12
-21,61,12
-22,62,12
-21,62,12
-22,61,12
-22,61,12
-22,62,13
-22,61,13
-22,61,13
-22,62,13
-22,61,13
-22,61,13
-21,61,13
-22,61,13
-22,61,13
-21,61,12
-21,62,12
-22,61,12
-21,61,13
-21,62,13
-21,62,14
-21,60,13
-21,61,13
-22,62,12
-22,61,12
-21,61,12
-22,61,12
-21,61,12
-21,61,13
-22,61,13
-22,61,13
-22,61,13
-22,61,13
-22,61,14
-22,61,13
-22,61,13
-22,61,14
-22,61,13
-22,62,13
-21,61,13
-21,61,13
-22,61,13
-21,61,13
-21,61,13
-22,61,13
-21,61,13
-21,61,13
-22,61,13
-22,61,13
-21,61,13
-22,61,13
-22,61,13
-22,61,13
-22,61,13
-22,61,13
-23,61,13
-22,62,14
-21,62,15
-21,62,14
-22,61,14
-21,60,12
-20,61,12
-21,62,11
-20,62,12
-19,62,13
-19,62,13
-19,62,13
-19,61,14
-20,60,13
-20,60,13
-20,60,12
-23,61,12
-23,62,12
-22,62,14
-23,62,13
-24,61,13
-23,62,13
-23,62,14
-24,62,13
-23,63,14
-22,61,14
-23,60,13
-22,61,13
-22,62,14
-21,62,14
-20,62,15
-21,62,15
-22,61,15
-21,60,15
-21,61,15
-21,62,15
-21,61,15
-20,62,15
-19,62,15
-20,60,15
-19,59,13
-18,60,14
-20,58,14
-20,58,14
-19,58,15
-21,58,15
-23,58,15
-23,59,16
-23,60,17
-24,59,17
-24,61,18
-24,61,18
-25,61,18
-25,61,18
-23,61,18
-23,60,18
-25,60,16
-22,61,17
-21,61,16
-22,61,15
-22,60,16
-21,60,16
-21,59,16
-20,59,16
-21,60,15
-21,60,15
-21,60,15
-20,60,16
-21,60,16
-22,60,16
-21,60,16
-22,59,16
-22,60,16
-22,61,16
-22,61,16
-22,60,16
-22,60,16
-22,61,16
-22,61,16
-23,61,16
-21,59,16
-21,59,16
-21,62,16
-21,59,14
-21,59,14
-21,59,14
-21,60,13
-21,61,14
-22,60,13
-22,61,13
-22,60,15
-22,59,15
-23,61,15
-22,61,15
-23,62,16
-24,63,16
-23,60,17
-24,59,16
-23,61,16
-20,61,15
-21,60,14
-27,60,11
-23,61,12
-21,62,14
-22,61,13
-23,61,13
-25,62,13
-22,61,13
-21,60,12
-23,62,12
-23,60,13
-18,60,14
-17,61,14
-23,60,11
-26,63,12
-24,63,13
-18,62,15
-18,61,14
-24,62,11
-25,61,11
-24,61,11
-22,61,12
-22,60,12
-24,61,12
-25,62,12
-23,62,13
-22,64,14
-22,64,13
-22,63,13
-22,62,13
-19,63,13
-18,61,13
-18,60,11
-20,62,10
-21,61,10
-20,59,10
-19,60,11
-18,61,11
-19,62,11
-20,61,11
-22,62,11
-22,62,11
-21,62,12
-21,62,12
-20,62,11
-21,62,11
-21,62,11
-20,61,11
-20,62,11
-20,62,11
-20,62,11
-20,62,11
-20,62,11
-20,62,11
-20,62,11
-20,61,11
-20,61,11
-20,62,11
-20,63,11
-20,62,11
-20,62,11
-21,62,11
-20,63,11
-20,62,11
-20,62,11
-20,62,11
-20,63,11
-20,63,11
-20,63,11
-20,62,11
-20,62,11
-20,62,11
-20,62,10
-20,62,10
-20,62,10
-20,62,10
-21,61,10
-21,61,10
-21,62,11
-21,62,11
-22,62,11
-21,62,11
-21,62,11
-21,61,11
-21,62,11
-21,62,11
-21,62,11
-21,62,11
-21,61,11
-21,62,10
-21,62,11
-21,62,11
-21,62,11
-21,62,11
-21,62,11
-21,62,11
-21,62,11
-21,62,11
-22,62,11
-21,62,11
-21,61,11
-22,62,11
-21,62,11
-21,62,11
-22,61,11
-22,61,11
-22,61,10
-22,62,11
-22,62,11
-22,62,11
-22,61,11
-21,62,11
-22,62,10
-21,61,11
-21,62,11
-22,61,11
-22,62,11
-22,62,11
-22,62,11
-22,62,11
-21,62,11
-21,62,10
-22,62,11
-21,62,10
-21,62,11
-21,62,11
-21,62,10
-21,62,11
-21,62,11
-21,62,11
-22,62,11
-21,63,11
-21,62,11
-21,62,10
-21,61,11
-21,62,10
-22,62,11
-21,62,11
-22,62,11
-22,63,12
-21,62,12
-21,62,12
-21,61,11
-21,60,11
-21,61,11
-21,61,11
-21,61,10
-21,61,10
-21,61,10
-21,60,10
-21,61,10
-22,62,10
-22,61,11
-22,62,11
-22,62,12
-22,61,12
-22,62,12
-22,62,12
-22,61,12
-22,62,12
-22,62,12
-22,62,12
-21,62,11
-22,61,11
-22,61,11
-21,61,11
-22,62,10
-21,61,11
-22,62,10
-21,62,10
-21,60,11
-23,61,10
-22,62,11
-22,62,11
-22,63,11
-22,64,12
-21,61,13
-22,60,12
-24,58,12
-23,58,12
-19,59,12
-20,61,11
-24,63,10
-23,61,9
-22,61,10
-22,61,10
-22,62,10
-22,62,10
-25,63,10
-24,63,10
-23,61,12
-25,61,13
-22,62,16
-19,62,16
-18,64,14
-21,64,11
-22,61,10
-22,61,9
-20,60,10
-19,58,9
-21,58,9
-22,57,16
-26,59,16
-26,60,17
-25,62,18
-25,62,17
-27,62,14
-25,61,14
-25,61,13
-25,61,12
-25,60,11
-25,59,11
-25,58,11
-25,60,12
-23,60,14
-24,59,14
-24,60,14
-24,59,15
-23,60,15
-23,60,16
-23,60,16
-23,60,16
-22,60,16
-22,59,16
-23,59,15
-22,59,15
-23,59,15
-23,60,15
-23,61,15
-23,61,15
-22,59,16
-23,59,18
-25,59,20
-26,62,21
-24,61,22
-24,61,20
-24,60,19
-24,60,17
-23,59,16
-24,59,15
-25,60,14
-24,58,14
-23,58,16
-24,59,16
-24,58,17
-24,56,17
-24,57,17
-22,58,17
-22,58,17
-25,58,16
-26,58,17
-22,57,19
-21,59,19
-22,60,19
-24,61,18
-24,59,18
-24,59,19
-22,57,19
-22,57,19
-23,59,18
-23,59,16
-24,61,17
-25,60,16
-25,59,18
-22,59,18
-23,60,17
-25,61,18
-25,60,17
-24,59,17
-24,60,17
-24,59,16
-25,60,15
-25,60,15
-25,59,15
-25,58,15
-24,58,15
-25,60,14
-25,61,14
-24,60,15
-25,59,14
-24,59,15
-22,59,16
-24,60,16
-25,61,15
-24,60,16
-23,60,16
-23,60,16
-23,60,16
-23,59,16
-24,60,15
-22,60,15
-22,59,15
-24,60,14
-24,60,14
-23,60,14
-24,59,14
-24,61,14
-23,59,15
-23,59,15
-23,61,15
-23,61,15
-23,61,15
-22,60,16
-22,60,15
-21,60,16
-21,60,15
-22,60,15
-24,59,14
-24,59,14
-22,60,15
-22,60,15
-24,61,14
-24,61,14
-24,61,13
-23,61,13
-23,61,13
-23,60,13
-23,61,14
-22,61,14
-23,61,14
-23,61,14
-22,60,15
-22,59,14
-23,61,14
-23,61,13
-24,60,13
-23,60,14
-23,60,14
-23,60,14
-24,60,14
-25,61,14
-24,61,14
-23,61,14
-23,60,14
-24,60,14
-22,61,14
-22,60,14
-23,60,14
-23,60,14
-22,60,14
-23,60,14
-24,61,14
-24,61,14
-23,60,14
-23,60,14
-22,61,14
-23,62,14
-24,60,14
-24,60,14
-22,60,14
-22,60,14
-22,60,14
-22,61,13
-22,61,14
-23,61,14
-23,61,14
-23,60,15
-23,61,15
-22,61,15
-23,61,14
-24,61,14
-23,61,14
-22,61,14
-21,60,14
-22,61,14
-22,61,13
-22,60,14
-22,60,14
-21,60,14
-21,62,13
-22,61,13
-22,59,14
-22,60,14
-19,61,15
-20,61,15
-22,63,14
-21,61,13
-23,59,13
-25,58,13
-23,59,13
-21,64,16
-21,65,14
-22,62,13
-26,62,13
-24,62,14
-18,59,13
-18,58,13
-26,59,11
-24,62,13
-21,64,15
-17,64,16
-19,62,14
-24,59,11
-25,58,10
-26,58,7
-19,60,15
-20,60,17
-23,63,15
-23,63,16
-22,63,18
-22,61,16
-22,60,13
-23,60,10
-18,60,12
-19,61,15
-19,62,16
-20,63,13
-23,63,7
-25,62,6
-17,58,14
-18,59,16
-21,61,15
-22,61,14
-20,61,16
-22,62,13
-23,61,11
-21,61,15
-21,61,16
-23,61,15
-23,62,11
-24,62,10
-21,61,13
-21,61,13
-23,59,13
-22,62,16
-23,61,16
-22,60,15
-21,61,14
-23,61,9
-22,60,9
-21,60,11
-21,61,14
-22,61,14
-22,61,14
-21,62,17
-21,62,17
-22,62,14
-21,60,15
-20,61,14
-22,62,11
-21,61,10
-20,61,12
-21,61,14
-22,61,14
-23,61,14
-22,61,13
-21,61,13
-21,61,14
-23,61,13
-22,61,14
-22,61,14
-22,61,13
-22,61,13
-22,61,13
-20,61,13
-23,61,11
-21,61,13
-21,61,13
-22,61,12
-21,61,13
-20,62,13
-21,61,13
-21,61,13
-21,62,13
-21,61,13
-21,61,13
-22,61,12
-21,61,13
-21,62,13
-22,63,11
-23,63,11
-21,62,11
-21,62,11
-23,59,10
-24,58,10
-23,60,10
-22,63,10
-23,64,10
-23,66,9
-23,67,10
-22,63,11
-22,61,11
-23,61,12
-21,58,14
-21,57,14
-21,58,15
-22,59,15
-22,62,15
-22,62,16
-22,61,16
-21,59,13
-22,60,12
-22,64,11
-22,64,11
-21,63,12
-21,62,13
-21,60,13
-22,59,13
-22,59,13
-22,61,14
-22,61,14
-22,60,14
-23,61,13
-23,61,13
-23,59,13
-24,60,13
-23,62,14
-23,60,13
-23,59,13
-24,62,13
-23,62,13
-23,59,14
-23,59,13
-23,61,11
-22,60,11
-21,61,12
-22,61,12
-23,60,11
-22,59,10
-22,61,11
-23,62,11
-24,60,11
-25,60,11
-23,62,13
-23,62,13
-24,61,13
-23,62,13
-22,62,13
-22,62,12
-22,63,12
-21,62,12
-21,62,13
-21,63,13
-21,61,10
-21,61,10
-20,62,11
-20,62,11
-19,61,12
-20,61,13
-21,60,13
-22,62,13
-22,62,13
-22,61,13
-22,60,12
-22,60,12
-23,61,11
-23,61,11
-22,62,11
-22,62,12
-22,63,14
-23,62,13
-22,62,12
-20,60,13
-20,60,14
-20,61,13
-19,62,13
-20,63,13
-19,60,15
-19,59,13
-21,60,11
-22,61,11
-21,62,14
-21,61,14
-23,61,11
-22,62,11
-22,61,12
-24,62,11
-23,62,11
-22,62,12
-22,61,12
-23,61,12
-22,60,12
-22,61,12
-21,63,12
-21,62,12
-21,61,11
-21,62,11
-21,62,11
-21,62,11
-22,62,11
-22,61,11
-22,61,12
-22,62,12
-23,61,12
-22,61,11
-21,60,11
-23,63,11
-23,58,14
-23,63,15
-24,62,15
-25,52,11
-26,64,10
-25,64,14
-26,61,14
-27,64,16
-21,52,13
-29,66,10
-33,63,9
-31,55,10
-28,57,12
-27,54,13
-29,53,12
-29,55,13
-30,56,13
-30,55,13
-30,55,13
-31,55,13
-32,55,14
-32,56,14
-32,57,14
-32,57,14
-34,57,13
-33,57,13
-30,57,14
-28,56,13
-27,57,13
-27,58,12
-26,58,11
-26,59,11
-28,59,11
-28,60,11
-29,61,11
-27,62,12
-21,62,15
-22,63,14
-23,63,15
-19,62,15
-20,62,14
-21,62,14
-20,61,13
-32,60,7
-19,61,14
-14,60,16
-19,61,14
-21,61,13
-18,61,16
-16,61,17
-15,60,17
-21,61,15
-21,61,14
-19,61,16
-18,61,16
-22,62,13
-25,61,11
-25,62,11
-21,61,12
-21,61,12
-22,62,12
-22,62,12
-20,62,12
-22,61,11
-23,61,11
-20,61,12
-19,61,12
-26,62,10
-23,62,12
-18,60,14
-21,60,12
-24,60,11
-23,61,12
-20,63,13
-20,64,12
-22,65,11
-22,63,11
-20,60,11
-20,59,11
-24,61,10
-26,61,9
-23,62,11
-20,62,13
-22,62,12
-24,62,11
-25,62,11
-24,62,11
-22,62,12
-21,62,12
-22,63,11
-22,63,11
-21,61,12
-26,60,9
